OID_,Date,Station_Name,Station_Id,Snow_Water_Equivalent__mm__Start_of_Day_Values,Snow_Depth__cm__Start_of_Day_Values,Elevation__ft_,Latitude,Longitude
10106,5/26/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10107,5/27/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10108,5/28/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10109,5/29/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10110,5/30/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10111,5/31/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10112,6/1/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10113,6/2/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10114,6/3/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10115,6/4/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10116,6/5/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10117,6/6/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10118,6/7/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10119,6/8/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10120,6/9/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10121,6/10/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10122,6/11/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10123,6/12/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10124,6/13/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10125,6/14/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10126,6/15/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10127,6/16/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10128,6/17/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10129,6/18/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10130,6/19/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10131,6/20/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10132,6/21/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10133,6/22/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10134,6/23/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10135,6/24/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10136,6/25/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10137,6/26/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10138,6/27/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10139,6/28/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10140,6/29/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10141,6/30/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10142,7/1/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10143,7/2/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10144,7/3/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10145,7/4/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10146,7/5/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10147,7/6/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10148,7/7/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10149,7/8/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10150,7/9/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10151,7/10/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10152,7/11/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10153,7/12/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10154,7/13/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10155,7/14/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10156,7/15/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10157,7/16/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10158,7/17/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10159,7/18/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10160,7/19/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10161,7/20/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10162,7/21/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10163,7/22/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10164,7/23/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10165,7/24/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10166,7/25/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10167,7/26/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10168,7/27/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10169,7/28/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10170,7/29/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10171,7/30/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10172,7/31/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10173,8/1/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10174,8/2/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10175,8/3/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10176,8/4/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10177,8/5/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10178,8/6/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10179,8/7/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10180,8/8/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10181,8/9/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10182,8/10/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10183,8/11/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10184,8/12/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10185,8/13/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10186,8/14/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10187,8/15/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10188,8/16/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10189,8/17/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10190,8/18/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10191,8/19/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10192,8/20/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10193,8/21/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10194,8/22/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10195,8/23/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10196,8/24/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10197,8/25/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10198,8/26/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10199,8/27/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10200,8/28/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10201,8/29/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10202,8/30/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10203,8/31/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10204,9/1/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10205,9/2/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10206,9/3/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10207,9/4/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10208,9/5/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10209,9/6/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10210,9/7/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10211,9/8/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10212,9/9/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10213,9/10/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10214,9/11/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10215,9/12/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10216,9/13/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10217,9/14/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10218,9/15/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10219,9/16/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10220,9/17/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10221,9/18/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10222,9/19/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10223,9/20/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10224,9/21/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10225,9/22/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10226,9/23/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10227,9/24/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10228,9/25/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10229,9/26/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10230,9/27/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10231,9/28/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10232,9/29/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10233,9/30/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10234,10/1/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10235,10/2/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10236,10/3/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10237,10/4/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10238,10/5/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10239,10/6/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10240,10/7/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10241,10/8/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10242,10/9/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10243,10/10/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10244,10/11/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10245,10/12/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10246,10/13/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10247,10/14/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10248,10/15/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10249,10/16/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10250,10/17/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10251,10/18/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10252,10/19/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10253,10/20/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10254,10/21/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10255,10/22/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10256,10/23/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10257,10/24/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10258,10/25/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10259,10/26/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10260,10/27/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10261,10/28/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10262,10/29/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10263,10/30/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10264,10/31/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10265,11/1/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10266,11/2/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10267,11/3/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10268,11/4/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10269,11/5/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10270,11/6/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10271,11/7/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10272,11/8/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10273,11/9/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10274,11/10/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10275,11/11/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10276,11/12/2009 0:00:00,Rainbow Canyon,1110,0,0,7860,36.249299999999998,-115.629720000000006
10277,11/13/2009 0:00:00,Rainbow Canyon,1110,10,5,7860,36.249299999999998,-115.629720000000006
10278,11/14/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10279,11/15/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10280,11/16/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10281,11/17/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10282,11/18/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10283,11/19/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10284,11/20/2009 0:00:00,Rainbow Canyon,1110,10,8,7860,36.249299999999998,-115.629720000000006
10285,11/21/2009 0:00:00,Rainbow Canyon,1110,10,8,7860,36.249299999999998,-115.629720000000006
10286,11/22/2009 0:00:00,Rainbow Canyon,1110,10,8,7860,36.249299999999998,-115.629720000000006
10287,11/23/2009 0:00:00,Rainbow Canyon,1110,10,5,7860,36.249299999999998,-115.629720000000006
10288,11/24/2009 0:00:00,Rainbow Canyon,1110,10,5,7860,36.249299999999998,-115.629720000000006
10289,11/25/2009 0:00:00,Rainbow Canyon,1110,10,5,7860,36.249299999999998,-115.629720000000006
10290,11/26/2009 0:00:00,Rainbow Canyon,1110,10,5,7860,36.249299999999998,-115.629720000000006
10291,11/27/2009 0:00:00,Rainbow Canyon,1110,10,5,7860,36.249299999999998,-115.629720000000006
10292,11/28/2009 0:00:00,Rainbow Canyon,1110,10,3,7860,36.249299999999998,-115.629720000000006
10293,11/29/2009 0:00:00,Rainbow Canyon,1110,13,10,7860,36.249299999999998,-115.629720000000006
10294,11/30/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10295,12/1/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10296,12/2/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10297,12/3/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10298,12/4/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10299,12/5/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10300,12/6/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10301,12/7/2009 0:00:00,Rainbow Canyon,1110,13,8,7860,36.249299999999998,-115.629720000000006
10302,12/8/2009 0:00:00,Rainbow Canyon,1110,69,46,7860,36.249299999999998,-115.629720000000006
10303,12/9/2009 0:00:00,Rainbow Canyon,1110,69,48,7860,36.249299999999998,-115.629720000000006
10304,12/10/2009 0:00:00,Rainbow Canyon,1110,69,43,7860,36.249299999999998,-115.629720000000006
10305,12/11/2009 0:00:00,Rainbow Canyon,1110,69,41,7860,36.249299999999998,-115.629720000000006
10306,12/12/2009 0:00:00,Rainbow Canyon,1110,81,43,7860,36.249299999999998,-115.629720000000006
10307,12/13/2009 0:00:00,Rainbow Canyon,1110,135,56,7860,36.249299999999998,-115.629720000000006
10308,12/14/2009 0:00:00,Rainbow Canyon,1110,170,71,7860,36.249299999999998,-115.629720000000006
10309,12/15/2009 0:00:00,Rainbow Canyon,1110,170,69,7860,36.249299999999998,-115.629720000000006
10310,12/16/2009 0:00:00,Rainbow Canyon,1110,173,66,7860,36.249299999999998,-115.629720000000006
10311,12/17/2009 0:00:00,Rainbow Canyon,1110,173,66,7860,36.249299999999998,-115.629720000000006
10312,12/18/2009 0:00:00,Rainbow Canyon,1110,173,64,7860,36.249299999999998,-115.629720000000006
10313,12/19/2009 0:00:00,Rainbow Canyon,1110,173,64,7860,36.249299999999998,-115.629720000000006
10314,12/20/2009 0:00:00,Rainbow Canyon,1110,173,64,7860,36.249299999999998,-115.629720000000006
10315,12/21/2009 0:00:00,Rainbow Canyon,1110,173,61,7860,36.249299999999998,-115.629720000000006
10316,12/22/2009 0:00:00,Rainbow Canyon,1110,173,61,7860,36.249299999999998,-115.629720000000006
10317,12/23/2009 0:00:00,Rainbow Canyon,1110,178,64,7860,36.249299999999998,-115.629720000000006
10318,12/24/2009 0:00:00,Rainbow Canyon,1110,178,64,7860,36.249299999999998,-115.629720000000006
10319,12/25/2009 0:00:00,Rainbow Canyon,1110,178,64,7860,36.249299999999998,-115.629720000000006
10320,12/26/2009 0:00:00,Rainbow Canyon,1110,178,64,7860,36.249299999999998,-115.629720000000006
10321,12/27/2009 0:00:00,Rainbow Canyon,1110,178,64,7860,36.249299999999998,-115.629720000000006
10322,12/28/2009 0:00:00,Rainbow Canyon,1110,178,64,7860,36.249299999999998,-115.629720000000006
10323,12/29/2009 0:00:00,Rainbow Canyon,1110,178,61,7860,36.249299999999998,-115.629720000000006
